"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2017";"0000";"26,7";"26,7";"26,3";"79,0";"81,0";"78,0";"22,7";"22,8";"22,5";"1007,3";"1007,3";"1006,6";"1,0";"171,0";"5,3";"";"0,0"
"01/07/2017";"0100";"26,9";"26,9";"26,6";"77,0";"79,0";"77,0";"22,5";"22,8";"22,4";"1008,4";"1008,4";"1007,3";"1,5";"191,0";"3,5";"";"0,0"
"01/07/2017";"0200";"26,8";"26,9";"26,5";"78,0";"79,0";"76,0";"22,6";"22,6";"22,4";"1008,8";"1009,0";"1008,4";"0,9";"98,0";"3,6";"";"0,0"
"01/07/2017";"0300";"26,6";"27,0";"26,5";"79,0";"79,0";"76,0";"22,5";"22,6";"22,3";"1009,2";"1009,2";"1008,8";"1,5";"74,0";"4,3";"";"0,0"
"01/07/2017";"0400";"25,9";"26,6";"25,8";"83,0";"83,0";"79,0";"22,7";"22,8";"22,5";"1008,5";"1009,2";"1008,5";"0,7";"45,0";"4,6";"";"0,0"
"01/07/2017";"0500";"25,9";"26,0";"25,7";"82,0";"84,0";"82,0";"22,6";"22,8";"22,5";"1008,4";"1008,6";"1008,2";"0,6";"37,0";"2,0";"";"0,0"
"01/07/2017";"0600";"25,6";"25,9";"25,6";"85,0";"85,0";"82,0";"22,8";"22,9";"22,6";"1007,7";"1008,4";"1007,7";"0,6";"311,0";"2,0";"";"0,0"
"01/07/2017";"0700";"23,6";"25,6";"23,6";"91,0";"91,0";"85,0";"22,1";"23,3";"22,1";"1008,1";"1008,2";"1007,6";"3,5";"60,0";"7,5";"";"3,0"
"01/07/2017";"0800";"23,5";"23,6";"23,0";"94,0";"94,0";"91,0";"22,5";"22,5";"21,9";"1008,7";"1008,8";"1008,1";"2,4";"73,0";"9,5";"";"13,2"
"01/07/2017";"0900";"23,1";"23,5";"23,1";"93,0";"94,0";"93,0";"22,0";"22,5";"22,0";"1008,1";"1008,7";"1007,9";"1,1";"66,0";"4,6";"";"5,0"
"01/07/2017";"1000";"23,2";"23,5";"23,0";"93,0";"94,0";"93,0";"22,0";"22,4";"21,9";"1008,5";"1008,9";"1008,0";"0,3";"27,0";"2,6";"";"0,2"
"01/07/2017";"1100";"23,8";"23,8";"23,1";"92,0";"93,0";"92,0";"22,4";"22,5";"21,9";"1009,2";"1009,2";"1008,2";"0,8";"77,0";"1,7";"120,30";"0,0"
"01/07/2017";"1200";"25,6";"25,6";"23,8";"83,0";"92,0";"83,0";"22,5";"23,1";"22,4";"1009,9";"1009,9";"1009,2";"1,0";"252,0";"2,6";"656,20";"0,0"
"01/07/2017";"1300";"27,4";"27,7";"25,6";"76,0";"83,0";"75,0";"22,8";"23,8";"22,0";"1010,3";"1010,3";"1009,9";"1,3";"316,0";"3,3";"1588,30";"0,0"
"01/07/2017";"1400";"26,8";"28,6";"26,8";"75,0";"79,0";"72,0";"22,0";"23,9";"21,9";"1010,7";"1010,7";"1010,3";"1,5";"324,0";"3,8";"1689,70";"0,0"
"01/07/2017";"1500";"28,7";"28,7";"26,2";"69,0";"79,0";"68,0";"22,4";"23,4";"21,5";"1010,8";"1010,9";"1010,6";"1,9";"268,0";"3,8";"2287,40";"0,0"
"01/07/2017";"1600";"29,1";"29,6";"28,4";"67,0";"71,0";"66,0";"22,2";"23,2";"21,8";"1010,0";"1010,8";"1010,0";"2,3";"274,0";"5,7";"3032,90";"0,0"
"01/07/2017";"1700";"29,1";"30,6";"28,7";"71,0";"71,0";"64,0";"23,2";"23,8";"22,0";"1008,5";"1010,0";"1008,5";"2,1";"240,0";"5,4";"2409,00";"0,0"
"01/07/2017";"1800";"30,5";"31,1";"28,9";"66,0";"71,0";"65,0";"23,5";"24,3";"22,7";"1007,3";"1008,5";"1007,3";"2,7";"277,0";"5,7";"2367,80";"0,0"
