"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2017";"0000";"24,7";"25,2";"24,7";"87,0";"87,0";"85,0";"22,4";"22,6";"22,4";"1004,1";"1004,1";"1003,4";"0,9";"68,0";"2,2";"";"0,0"
"01/01/2017";"0100";"24,7";"24,9";"24,6";"89,0";"89,0";"87,0";"22,8";"22,8";"22,4";"1004,9";"1004,9";"1004,1";"0,8";"74,0";"1,7";"";"0,0"
"01/01/2017";"0200";"24,9";"25,0";"24,6";"88,0";"89,0";"88,0";"22,8";"23,0";"22,6";"1004,9";"1005,0";"1004,9";"1,0";"74,0";"1,7";"";"0,0"
"01/01/2017";"0300";"24,9";"25,0";"24,7";"88,0";"89,0";"88,0";"22,8";"23,0";"22,6";"1005,3";"1005,3";"1004,9";"1,0";"63,0";"1,7";"";"0,0"
"01/01/2017";"0400";"24,5";"24,9";"24,5";"90,0";"90,0";"88,0";"22,7";"22,8";"22,6";"1005,2";"1005,4";"1005,2";"0,5";"68,0";"1,5";"";"0,0"
"01/01/2017";"0500";"24,4";"24,6";"24,2";"91,0";"92,0";"90,0";"22,9";"22,9";"22,7";"1005,0";"1005,3";"1005,0";"0,8";"59,0";"1,2";"";"0,0"
"01/01/2017";"0600";"24,3";"24,5";"24,2";"92,0";"92,0";"91,0";"22,8";"23,0";"22,7";"1004,6";"1005,0";"1004,6";"0,3";"31,0";"1,2";"";"0,0"
"01/01/2017";"0700";"24,2";"24,4";"24,1";"92,0";"92,0";"92,0";"22,9";"23,0";"22,7";"1004,5";"1004,6";"1004,4";"0,3";"146,0";"0,9";"";"0,0"
"01/01/2017";"0800";"24,3";"24,3";"24,1";"92,0";"93,0";"92,0";"23,0";"23,0";"22,8";"1004,8";"1004,8";"1004,4";"0,6";"58,0";"1,0";"";"0,0"
"01/01/2017";"0900";"24,4";"24,6";"24,3";"90,0";"92,0";"90,0";"22,8";"23,1";"22,7";"1005,0";"1005,0";"1004,8";"0,6";"43,0";"1,6";"";"0,0"
"01/01/2017";"1000";"24,3";"24,4";"24,2";"92,0";"92,0";"90,0";"22,8";"22,8";"22,7";"1005,7";"1005,7";"1005,0";"0,7";"56,0";"2,0";"";"0,0"
"01/01/2017";"1100";"23,3";"24,6";"23,3";"89,0";"92,0";"87,0";"21,4";"22,9";"21,3";"1007,3";"1007,3";"1005,7";"3,8";"47,0";"9,7";"55,30";"1,4"
"01/01/2017";"1200";"23,1";"23,3";"22,9";"87,0";"89,0";"87,0";"20,9";"21,3";"20,8";"1007,9";"1007,9";"1007,2";"1,9";"72,0";"9,7";"146,50";"0,0"
"01/01/2017";"1300";"23,6";"23,6";"23,1";"86,0";"88,0";"85,0";"21,2";"21,4";"20,8";"1008,1";"1008,1";"1007,9";"1,4";"44,0";"4,1";"510,30";"0,0"
"01/01/2017";"1400";"24,1";"24,3";"23,6";"83,0";"87,0";"83,0";"21,1";"21,5";"21,1";"1008,5";"1008,5";"1008,1";"1,9";"46,0";"5,2";"605,80";"0,2"
"01/01/2017";"1500";"26,2";"26,2";"24,1";"81,0";"85,0";"76,0";"22,6";"22,6";"21,1";"1008,3";"1008,5";"1008,3";"1,9";"43,0";"4,7";"1499,50";"0,0"
"01/01/2017";"1600";"27,5";"27,5";"26,2";"73,0";"81,0";"72,0";"22,2";"22,8";"21,5";"1007,5";"1008,3";"1007,5";"2,4";"75,0";"5,7";"1905,80";"0,0"
"01/01/2017";"1700";"28,6";"29,4";"27,4";"68,0";"74,0";"64,0";"22,1";"23,1";"21,2";"1006,6";"1007,4";"1006,6";"2,4";"61,0";"7,0";"2609,20";"0,0"
"01/01/2017";"1800";"28,6";"29,1";"27,7";"69,0";"74,0";"67,0";"22,3";"23,3";"21,7";"1005,6";"1006,6";"1005,6";"2,9";"108,0";"7,3";"2134,80";"0,0"
"01/01/2017";"1900";"27,8";"29,3";"27,8";"71,0";"72,0";"64,0";"22,0";"22,9";"21,5";"1004,6";"1005,6";"1004,6";"2,8";"119,0";"7,3";"2042,70";"0,0"
"01/01/2017";"2000";"28,8";"29,5";"27,8";"66,0";"73,0";"65,0";"21,9";"22,8";"21,8";"1003,7";"1004,6";"1003,7";"2,0";"71,0";"5,3";"1715,90";"0,0"
"01/01/2017";"2100";"28,9";"29,2";"28,5";"66,0";"70,0";"65,0";"22,0";"22,6";"21,6";"1003,5";"1003,7";"1003,5";"2,6";"79,0";"5,4";"1145,40";"0,0"
"01/01/2017";"2200";"28,0";"28,9";"28,0";"70,0";"70,0";"66,0";"22,0";"22,2";"21,7";"1003,4";"1003,5";"1003,3";"1,7";"70,0";"5,4";"426,10";"0,0"
"01/01/2017";"2300";"26,9";"28,0";"26,9";"75,0";"75,0";"70,0";"22,1";"22,2";"22,0";"1002,6";"1003,4";"1002,6";"0,3";"197,0";"3,0";"4,50";"0,0"
"02/01/2017";"0000";"26,7";"27,0";"26,4";"80,0";"80,0";"75,0";"23,0";"23,0";"22,0";"1003,4";"1003,4";"1002,6";"0,9";"113,0";"2,4";"";"0,0"
"02/01/2017";"0100";"25,6";"26,7";"25,6";"86,0";"86,0";"80,0";"23,0";"23,4";"23,0";"1004,7";"1004,7";"1003,4";"1,0";"121,0";"3,4";"";"0,0"
"02/01/2017";"0200";"25,6";"25,6";"25,3";"85,0";"88,0";"85,0";"22,9";"23,3";"22,9";"1005,8";"1005,8";"1004,7";"1,6";"108,0";"2,8";"";"0,0"
"02/01/2017";"0300";"25,5";"25,6";"25,4";"84,0";"86,0";"84,0";"22,5";"23,0";"22,5";"1006,2";"1006,3";"1005,8";"1,3";"94,0";"4,0";"";"0,0"
"02/01/2017";"0400";"25,0";"25,5";"25,0";"86,0";"86,0";"83,0";"22,5";"22,5";"22,3";"1006,5";"1006,5";"1006,2";"1,4";"80,0";"4,5";"";"0,0"
"02/01/2017";"0500";"24,7";"25,1";"24,7";"87,0";"87,0";"85,0";"22,4";"22,5";"22,4";"1006,0";"1006,5";"1006,0";"2,2";"85,0";"4,2";"";"0,0"
"02/01/2017";"0600";"24,7";"24,8";"24,7";"88,0";"88,0";"87,0";"22,5";"22,5";"22,4";"1005,6";"1006,0";"1005,6";"1,3";"56,0";"3,6";"";"0,0"
"02/01/2017";"0700";"24,7";"24,7";"24,6";"89,0";"89,0";"88,0";"22,7";"22,7";"22,5";"1005,5";"1005,7";"1005,4";"1,2";"132,0";"2,9";"";"0,0"
"02/01/2017";"0800";"24,4";"24,6";"24,4";"90,0";"90,0";"89,0";"22,7";"22,8";"22,7";"1005,2";"1005,5";"1005,2";"1,4";"123,0";"2,9";"";"0,0"
"02/01/2017";"0900";"24,5";"24,5";"24,4";"90,0";"91,0";"90,0";"22,8";"22,8";"22,7";"1005,5";"1005,5";"1005,1";"1,0";"121,0";"2,7";"";"0,0"
"02/01/2017";"1000";"24,4";"24,6";"24,4";"90,0";"91,0";"90,0";"22,7";"22,8";"22,7";"1005,9";"1005,9";"1005,5";"1,3";"100,0";"2,4";"0,40";"0,0"
"02/01/2017";"1100";"24,9";"24,9";"24,4";"88,0";"90,0";"88,0";"22,8";"22,8";"22,7";"1006,4";"1006,4";"1005,9";"0,8";"144,0";"2,4";"155,00";"0,0"
"02/01/2017";"1200";"25,8";"26,0";"25,0";"82,0";"88,0";"82,0";"22,6";"23,1";"22,5";"1007,5";"1007,5";"1006,4";"1,5";"93,0";"2,4";"621,20";"0,0"
"02/01/2017";"1300";"27,6";"27,6";"25,8";"78,0";"83,0";"76,0";"23,5";"23,5";"22,5";"1007,7";"1007,8";"1007,5";"1,8";"83,0";"4,0";"1289,20";"0,0"
"02/01/2017";"1400";"27,9";"29,0";"27,2";"71,0";"78,0";"68,0";"22,2";"23,8";"22,0";"1007,6";"1007,8";"1007,6";"2,1";"53,0";"4,1";"2036,60";"0,0"
"02/01/2017";"1500";"29,1";"29,6";"27,8";"67,0";"76,0";"67,0";"22,4";"24,0";"22,0";"1007,0";"1007,6";"1007,0";"1,2";"321,0";"4,0";"2168,10";"0,0"
"02/01/2017";"1600";"29,5";"31,4";"28,8";"68,0";"72,0";"59,0";"22,9";"24,3";"21,3";"1005,8";"1007,0";"1005,8";"1,2";"5,0";"3,4";"2216,60";"0,6"
"02/01/2017";"1700";"31,1";"31,2";"27,9";"63,0";"81,0";"61,0";"23,3";"25,4";"22,4";"1004,3";"1005,8";"1004,3";"0,9";"308,0";"3,3";"2519,70";"0,8"
"02/01/2017";"1800";"31,4";"32,4";"30,6";"56,0";"65,0";"54,0";"21,6";"24,2";"21,0";"1002,8";"1004,3";"1002,8";"2,1";"75,0";"4,3";"2784,50";"0,0"
"02/01/2017";"1900";"28,9";"31,6";"28,9";"70,0";"70,0";"56,0";"23,0";"24,7";"21,5";"1002,2";"1002,9";"1002,1";"1,6";"2,0";"5,6";"1280,60";"0,0"
"02/01/2017";"2000";"28,5";"30,0";"28,5";"74,0";"74,0";"66,0";"23,3";"23,3";"22,3";"1001,6";"1002,2";"1001,6";"2,3";"312,0";"6,0";"856,40";"0,0"
