"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2014";"0000";"29,2";"29,5";"29,0";"60,0";"62,0";"60,0";"20,7";"21,1";"20,7";"1002,6";"1002,6";"1001,9";"1,7";"90,0";"4,0";"";"0,0"
"01/01/2014";"0100";"28,8";"29,2";"28,8";"62,0";"62,0";"60,0";"20,7";"20,8";"20,5";"1003,6";"1003,6";"1002,6";"2,0";"85,0";"4,1";"";"0,0"
"01/01/2014";"0200";"28,7";"28,9";"28,6";"62,0";"64,0";"62,0";"20,8";"21,0";"20,7";"1004,2";"1004,3";"1003,6";"1,7";"100,0";"4,4";"";"0,0"
"01/01/2014";"0300";"28,0";"28,7";"28,0";"65,0";"65,0";"61,0";"20,8";"21,0";"20,5";"1004,0";"1004,2";"1004,0";"1,8";"67,0";"3,9";"";"0,0"
"01/01/2014";"0400";"27,7";"28,0";"27,6";"66,0";"66,0";"64,0";"20,8";"20,8";"20,4";"1003,6";"1004,0";"1003,6";"1,6";"71,0";"4,1";"";"0,0"
"01/01/2014";"0500";"27,0";"27,7";"26,9";"70,0";"71,0";"66,0";"21,1";"21,2";"20,7";"1003,2";"1003,6";"1003,2";"1,3";"67,0";"2,9";"";"0,0"
"01/01/2014";"0600";"26,7";"27,0";"26,6";"70,0";"71,0";"70,0";"20,9";"21,2";"20,8";"1002,2";"1003,2";"1002,2";"1,1";"67,0";"2,8";"";"0,0"
"01/01/2014";"0700";"26,6";"26,9";"26,5";"69,0";"70,0";"68,0";"20,3";"20,8";"20,3";"1002,1";"1002,2";"1001,9";"1,1";"87,0";"3,3";"";"0,0"
"01/01/2014";"0800";"26,2";"26,6";"26,2";"72,0";"72,0";"69,0";"20,8";"20,8";"20,3";"1001,9";"1002,1";"1001,8";"1,2";"68,0";"2,7";"";"0,0"
"01/01/2014";"0900";"26,3";"26,3";"26,0";"74,0";"75,0";"72,0";"21,4";"21,4";"20,8";"1002,5";"1002,5";"1001,9";"1,5";"76,0";"2,9";"";"0,0"
"01/01/2014";"1000";"26,1";"26,4";"26,1";"77,0";"77,0";"74,0";"21,8";"21,8";"21,4";"1003,3";"1003,3";"1002,5";"1,1";"60,0";"2,6";"";"0,0"
"01/01/2014";"1100";"26,4";"26,4";"26,1";"75,0";"77,0";"75,0";"21,6";"21,8";"21,6";"1004,2";"1004,2";"1003,3";"0,8";"16,0";"2,5";"115,90";"0,0"
"01/01/2014";"1200";"27,5";"27,5";"26,3";"70,0";"76,0";"70,0";"21,6";"21,9";"21,3";"1004,7";"1004,7";"1004,2";"0,8";"62,0";"2,5";"497,00";"0,0"
"01/01/2014";"1300";"29,7";"30,1";"27,5";"56,0";"70,0";"56,0";"20,1";"21,7";"20,1";"1004,8";"1005,0";"1004,7";"2,1";"74,0";"4,0";"1405,70";"0,0"
"01/01/2014";"1400";"31,8";"31,9";"29,7";"51,0";"58,0";"49,0";"20,3";"21,2";"19,8";"1004,5";"1004,8";"1004,5";"2,1";"73,0";"5,6";"2544,10";"0,0"
"01/01/2014";"1500";"32,5";"32,5";"31,1";"47,0";"53,0";"46,0";"19,6";"20,7";"19,1";"1003,8";"1004,5";"1003,8";"2,7";"55,0";"5,7";"2771,20";"0,0"
"01/01/2014";"1600";"33,0";"33,1";"31,5";"47,0";"49,0";"44,0";"20,0";"20,4";"18,2";"1003,1";"1003,9";"1003,1";"2,1";"41,0";"6,4";"2812,50";"0,0"
"01/01/2014";"1700";"32,6";"33,8";"32,1";"43,0";"49,0";"40,0";"18,2";"20,7";"18,1";"1002,1";"1003,1";"1002,1";"3,0";"85,0";"6,7";"3191,90";"0,0"
"01/01/2014";"1800";"32,9";"33,8";"32,2";"43,0";"49,0";"41,0";"18,6";"20,9";"17,9";"1001,2";"1002,1";"1001,2";"1,9";"97,0";"5,9";"1995,60";"0,0"
"01/01/2014";"1900";"32,6";"33,9";"32,5";"42,0";"45,0";"39,0";"18,0";"19,4";"17,7";"1000,6";"1001,2";"1000,6";"3,2";"77,0";"6,3";"2170,20";"0,0"
"01/01/2014";"2000";"33,4";"33,7";"32,4";"39,0";"44,0";"38,0";"17,7";"18,8";"17,1";"1000,0";"1000,6";"1000,0";"2,6";"83,0";"6,3";"1767,30";"0,0"
"01/01/2014";"2100";"32,7";"33,4";"32,5";"44,0";"45,0";"38,0";"19,0";"19,2";"17,0";"999,6";"1000,0";"999,6";"2,3";"82,0";"6,1";"1182,80";"0,0"
"01/01/2014";"2200";"31,6";"32,7";"31,6";"48,0";"48,0";"44,0";"19,1";"19,3";"18,7";"999,8";"999,8";"999,6";"1,9";"93,0";"6,1";"333,10";"0,0"
"01/01/2014";"2300";"31,0";"31,6";"30,8";"53,0";"54,0";"47,0";"20,4";"20,5";"19,2";"1000,3";"1000,3";"999,8";"1,5";"86,0";"3,8";"2,50";"0,0"
"02/01/2014";"0000";"30,3";"31,0";"30,2";"57,0";"57,0";"53,0";"20,8";"20,9";"20,3";"1001,0";"1001,0";"1000,3";"1,5";"80,0";"3,8";"";"0,0"
"02/01/2014";"0100";"29,7";"30,4";"29,7";"58,0";"58,0";"56,0";"20,6";"20,9";"20,5";"1001,6";"1001,7";"1001,0";"1,8";"87,0";"3,8";"";"0,0"
"02/01/2014";"0200";"29,2";"29,8";"29,2";"59,0";"60,0";"58,0";"20,5";"20,7";"20,4";"1002,1";"1002,1";"1001,6";"1,9";"83,0";"3,9";"";"0,0"
"02/01/2014";"0300";"28,6";"29,2";"28,4";"64,0";"65,0";"59,0";"21,2";"21,2";"20,4";"1002,4";"1002,4";"1002,1";"1,6";"75,0";"4,1";"";"0,0"
"02/01/2014";"0400";"27,7";"28,6";"27,6";"69,0";"69,0";"64,0";"21,5";"21,6";"21,1";"1002,0";"1002,4";"1002,0";"1,1";"62,0";"3,1";"";"0,0"
"02/01/2014";"0500";"27,0";"27,8";"27,0";"72,0";"72,0";"69,0";"21,4";"21,6";"21,4";"1001,6";"1002,0";"1001,6";"0,9";"47,0";"2,3";"";"0,0"
"02/01/2014";"0600";"26,7";"27,2";"26,7";"66,0";"72,0";"65,0";"19,9";"21,4";"19,9";"1001,2";"1001,6";"1001,2";"1,0";"65,0";"1,9";"";"0,0"
"02/01/2014";"0700";"26,9";"27,1";"26,6";"65,0";"67,0";"64,0";"19,7";"20,0";"19,6";"1000,8";"1001,2";"1000,7";"1,4";"71,0";"2,6";"";"0,0"
"02/01/2014";"0800";"26,6";"26,9";"26,4";"67,0";"67,0";"64,0";"19,9";"19,9";"19,6";"1000,9";"1000,9";"1000,7";"1,2";"66,0";"2,5";"";"0,0"
"02/01/2014";"0900";"26,2";"26,7";"26,2";"69,0";"70,0";"66,0";"20,2";"20,2";"19,9";"1001,3";"1001,3";"1000,9";"1,1";"55,0";"2,3";"";"0,0"
"02/01/2014";"1000";"25,4";"26,3";"25,3";"74,0";"74,0";"69,0";"20,5";"20,5";"20,1";"1002,0";"1002,0";"1001,3";"0,6";"25,0";"2,4";"";"0,0"
"02/01/2014";"1100";"26,4";"26,4";"25,3";"69,0";"75,0";"69,0";"20,3";"20,6";"20,3";"1002,8";"1002,8";"1001,9";"1,7";"58,0";"2,6";"140,80";"0,0"
"02/01/2014";"1200";"29,1";"29,1";"26,4";"58,0";"69,0";"58,0";"20,0";"20,6";"19,5";"1003,2";"1003,3";"1002,8";"1,9";"55,0";"4,0";"939,70";"0,0"
"02/01/2014";"1300";"31,2";"31,2";"29,1";"49,0";"59,0";"48,0";"19,2";"20,5";"18,6";"1003,4";"1003,4";"1003,2";"1,9";"50,0";"4,8";"1849,80";"0,0"
"02/01/2014";"1400";"31,9";"32,1";"30,9";"47,0";"50,0";"45,0";"19,1";"20,1";"18,5";"1003,1";"1003,4";"1003,1";"2,5";"66,0";"6,6";"2569,30";"0,0"
"02/01/2014";"1500";"32,9";"32,9";"31,6";"42,0";"49,0";"42,0";"18,5";"19,7";"18,1";"1002,6";"1003,2";"1002,6";"2,9";"85,0";"7,8";"3028,30";"0,0"
"02/01/2014";"1600";"32,7";"33,6";"32,2";"46,0";"47,0";"41,0";"19,5";"20,2";"18,0";"1001,7";"1002,6";"1001,7";"3,0";"76,0";"7,8";"3375,50";"0,0"
"02/01/2014";"1700";"33,6";"34,5";"32,7";"42,0";"47,0";"39,0";"18,9";"20,3";"18,4";"1000,9";"1001,7";"1000,9";"2,2";"70,0";"6,3";"3388,70";"0,0"
"02/01/2014";"1800";"33,6";"34,3";"32,8";"42,0";"45,0";"40,0";"18,8";"20,4";"18,1";"999,9";"1000,9";"999,9";"2,4";"74,0";"6,3";"1819,60";"0,0"
"02/01/2014";"1900";"33,2";"33,9";"32,7";"40,0";"46,0";"40,0";"18,0";"20,0";"18,0";"998,8";"999,9";"998,8";"2,4";"53,0";"6,0";"1326,20";"0,0"
"02/01/2014";"2000";"30,8";"34,1";"30,4";"45,0";"48,0";"38,0";"17,6";"19,5";"17,1";"998,4";"998,8";"998,3";"3,4";"55,0";"9,4";"1532,30";"0,0"
"02/01/2014";"2100";"30,5";"32,9";"30,5";"53,0";"53,0";"40,0";"19,8";"19,9";"16,4";"998,4";"998,5";"998,2";"3,7";"78,0";"8,9";"1095,80";"0,0"
"02/01/2014";"2200";"30,7";"30,7";"30,3";"53,0";"55,0";"52,0";"19,9";"20,4";"19,7";"998,4";"998,4";"998,3";"1,6";"67,0";"6,5";"228,00";"0,0"
"02/01/2014";"2300";"30,4";"30,7";"30,0";"55,0";"56,0";"52,0";"20,3";"20,3";"19,5";"999,2";"999,2";"998,4";"1,5";"53,0";"2,6";"2,80";"0,0"
"03/01/2014";"0000";"29,9";"30,4";"29,9";"55,0";"56,0";"55,0";"20,0";"20,4";"19,9";"999,8";"999,8";"999,2";"1,1";"49,0";"2,3";"";"0,0"
"03/01/2014";"0100";"29,6";"30,3";"29,6";"57,0";"57,0";"54,0";"20,1";"20,2";"19,9";"1000,9";"1000,9";"999,8";"1,4";"61,0";"2,9";"";"0,0"
"03/01/2014";"0200";"28,7";"29,7";"28,7";"63,0";"63,0";"57,0";"21,1";"21,1";"20,2";"1001,5";"1001,5";"1000,9";"0,9";"346,0";"3,0";"";"0,0"
"03/01/2014";"0300";"28,4";"28,7";"28,1";"65,0";"66,0";"63,0";"21,1";"21,2";"20,8";"1001,9";"1001,9";"1001,5";"0,5";"9,0";"1,5";"";"0,0"
"03/01/2014";"0400";"28,2";"28,4";"27,8";"66,0";"67,0";"65,0";"21,1";"21,2";"21,0";"1001,9";"1002,1";"1001,9";"0,7";"19,0";"1,5";"";"0,0"
"03/01/2014";"0500";"27,2";"28,2";"27,2";"69,0";"70,0";"66,0";"21,1";"21,4";"21,0";"1001,2";"1001,9";"1001,2";"0,4";"1,0";"1,9";"";"0,0"
"03/01/2014";"0600";"27,3";"27,3";"26,7";"69,0";"72,0";"69,0";"21,0";"21,5";"21,0";"1000,6";"1001,2";"1000,6";"0,6";"44,0";"1,7";"";"0,0"
"03/01/2014";"0700";"26,7";"27,4";"26,6";"72,0";"73,0";"68,0";"21,2";"21,3";"20,8";"1000,6";"1000,6";"1000,4";"0,5";"358,0";"1,4";"";"0,0"
"03/01/2014";"0800";"26,4";"26,9";"26,2";"73,0";"74,0";"71,0";"21,2";"21,3";"21,0";"1000,8";"1000,8";"1000,6";"0,7";"42,0";"1,7";"";"0,0"
"03/01/2014";"0900";"25,7";"26,5";"25,6";"78,0";"78,0";"73,0";"21,5";"21,6";"21,1";"1001,5";"1001,5";"1000,8";"0,9";"349,0";"3,0";"";"0,0"
"03/01/2014";"1000";"25,6";"25,7";"25,5";"80,0";"80,0";"78,0";"21,9";"21,9";"21,5";"1002,3";"1002,3";"1001,5";"1,1";"350,0";"2,7";"";"0,0"
"03/01/2014";"1100";"26,7";"26,7";"25,6";"76,0";"80,0";"76,0";"22,1";"22,4";"21,9";"1002,9";"1002,9";"1002,3";"1,3";"335,0";"2,9";"283,70";"0,0"
"03/01/2014";"1200";"28,9";"29,1";"26,7";"66,0";"76,0";"65,0";"21,8";"22,8";"21,6";"1003,9";"1003,9";"1002,9";"1,0";"353,0";"2,9";"1083,40";"0,0"
"03/01/2014";"1300";"30,4";"30,4";"28,9";"61,0";"67,0";"59,0";"21,9";"22,2";"21,0";"1004,2";"1004,2";"1003,9";"2,0";"13,0";"6,4";"1830,20";"0,0"
"03/01/2014";"1400";"31,0";"31,2";"29,9";"56,0";"61,0";"53,0";"21,2";"22,2";"20,0";"1004,2";"1004,4";"1004,2";"2,4";"38,0";"7,5";"2391,20";"0,0"
"03/01/2014";"1500";"31,8";"32,0";"30,4";"52,0";"56,0";"50,0";"20,7";"21,3";"19,9";"1003,5";"1004,2";"1003,5";"3,0";"61,0";"7,1";"2902,70";"0,0"
"03/01/2014";"1600";"31,7";"32,9";"31,5";"49,0";"54,0";"46,0";"19,8";"21,6";"19,4";"1003,1";"1003,5";"1003,1";"2,7";"50,0";"7,6";"2612,90";"0,0"
"03/01/2014";"1700";"32,6";"33,0";"31,5";"49,0";"53,0";"46,0";"20,5";"21,4";"19,5";"1001,9";"1003,1";"1001,9";"3,3";"88,0";"6,2";"2169,70";"0,0"
"03/01/2014";"1800";"32,6";"32,9";"31,6";"48,0";"53,0";"48,0";"20,2";"21,2";"19,7";"1000,6";"1001,9";"1000,6";"2,3";"85,0";"6,4";"1700,80";"0,0"
"03/01/2014";"1900";"32,2";"33,2";"31,7";"49,0";"55,0";"47,0";"20,2";"21,8";"19,9";"999,7";"1000,6";"999,7";"2,5";"60,0";"5,9";"2003,70";"0,0"
"03/01/2014";"2000";"32,2";"33,5";"31,8";"48,0";"51,0";"43,0";"20,0";"21,1";"18,9";"999,6";"999,7";"999,5";"2,1";"51,0";"6,9";"1593,10";"0,0"
"03/01/2014";"2100";"31,7";"32,4";"31,6";"49,0";"52,0";"48,0";"19,8";"20,7";"19,5";"1000,1";"1000,1";"999,6";"2,6";"67,0";"5,4";"610,30";"0,0"
"03/01/2014";"2200";"31,3";"31,7";"31,2";"52,0";"53,0";"49,0";"20,3";"20,4";"20,0";"1000,6";"1000,6";"1000,0";"1,5";"59,0";"5,7";"190,80";"0,0"
"03/01/2014";"2300";"30,1";"31,3";"30,1";"60,0";"60,0";"52,0";"21,4";"21,5";"20,4";"1001,5";"1001,5";"1000,6";"1,4";"66,0";"4,2";"1,70";"0,0"
"04/01/2014";"0000";"29,5";"30,1";"29,4";"63,0";"64,0";"60,0";"21,7";"21,8";"21,4";"1002,2";"1002,2";"1001,5";"1,0";"56,0";"2,9";"";"0,0"
"04/01/2014";"0100";"29,5";"29,8";"29,3";"62,0";"63,0";"62,0";"21,4";"21,8";"21,4";"1002,9";"1002,9";"1002,2";"1,3";"55,0";"2,9";"";"0,0"
"04/01/2014";"0200";"28,9";"29,7";"28,8";"62,0";"63,0";"61,0";"21,0";"21,5";"20,9";"1003,2";"1003,3";"1002,9";"1,4";"68,0";"3,2";"";"0,0"
"04/01/2014";"0300";"28,7";"29,2";"28,6";"64,0";"64,0";"61,0";"21,2";"21,2";"20,9";"1003,4";"1003,4";"1003,2";"1,3";"61,0";"3,4";"";"0,0"
"04/01/2014";"0400";"28,2";"28,7";"28,2";"67,0";"67,0";"64,0";"21,4";"21,4";"21,2";"1003,3";"1003,5";"1003,3";"1,1";"64,0";"2,7";"";"0,0"
"04/01/2014";"0500";"27,4";"28,2";"27,4";"71,0";"71,0";"66,0";"21,8";"21,8";"21,3";"1002,8";"1003,3";"1002,8";"0,9";"59,0";"3,1";"";"0,0"
"04/01/2014";"0600";"27,1";"27,4";"27,0";"75,0";"76,0";"71,0";"22,4";"22,5";"21,8";"1002,4";"1002,8";"1002,4";"0,9";"49,0";"2,1";"";"0,0"
"04/01/2014";"0700";"26,9";"27,2";"26,7";"75,0";"76,0";"74,0";"22,0";"22,4";"22,0";"1002,2";"1002,4";"1002,2";"0,9";"69,0";"1,9";"";"0,0"
"04/01/2014";"0800";"26,8";"27,3";"26,7";"75,0";"75,0";"72,0";"22,1";"22,1";"21,7";"1002,4";"1002,4";"1002,2";"1,1";"75,0";"3,6";"";"0,0"
"04/01/2014";"0900";"26,7";"26,8";"26,6";"77,0";"77,0";"75,0";"22,3";"22,3";"22,0";"1002,9";"1002,9";"1002,4";"1,4";"76,0";"3,3";"";"0,0"
"04/01/2014";"1000";"26,6";"26,7";"26,5";"77,0";"79,0";"77,0";"22,3";"22,6";"22,3";"1003,6";"1003,6";"1002,9";"1,9";"77,0";"4,0";"";"0,0"
"04/01/2014";"1100";"27,2";"27,2";"26,6";"77,0";"77,0";"76,0";"22,8";"22,8";"22,1";"1004,6";"1004,6";"1003,6";"1,8";"52,0";"4,0";"237,10";"0,0"
"04/01/2014";"1200";"28,2";"28,3";"27,2";"67,0";"77,0";"67,0";"21,5";"23,0";"21,3";"1005,6";"1005,6";"1004,6";"2,5";"85,0";"5,2";"671,50";"0,0"
"04/01/2014";"1300";"30,2";"30,2";"28,2";"59,0";"68,0";"59,0";"21,4";"22,3";"21,1";"1005,5";"1005,7";"1005,5";"2,6";"87,0";"5,5";"1532,40";"0,0"
"04/01/2014";"1400";"31,1";"31,2";"29,8";"56,0";"61,0";"56,0";"21,4";"21,9";"20,6";"1005,4";"1005,6";"1005,3";"2,1";"68,0";"6,2";"2343,60";"0,0"
"04/01/2014";"1500";"31,9";"32,0";"30,9";"50,0";"57,0";"48,0";"20,1";"21,8";"19,8";"1004,8";"1005,4";"1004,8";"2,4";"67,0";"5,3";"2610,30";"0,0"
"04/01/2014";"1600";"30,7";"32,7";"30,5";"55,0";"56,0";"47,0";"20,6";"20,7";"19,2";"1004,2";"1004,8";"1004,2";"1,9";"31,0";"6,0";"1764,40";"0,0"
"04/01/2014";"1700";"32,7";"33,6";"30,7";"47,0";"58,0";"45,0";"19,7";"22,3";"19,3";"1003,0";"1004,2";"1003,0";"2,3";"75,0";"6,3";"2877,40";"0,0"
"04/01/2014";"1800";"32,1";"32,9";"29,9";"50,0";"55,0";"46,0";"20,6";"21,3";"19,1";"1001,9";"1003,0";"1001,9";"1,8";"46,0";"7,1";"1626,60";"0,0"
"04/01/2014";"1900";"30,5";"33,6";"30,4";"51,0";"52,0";"43,0";"19,3";"21,5";"18,8";"1000,9";"1001,9";"1000,9";"4,6";"57,0";"8,9";"1965,50";"0,0"
"04/01/2014";"2000";"31,3";"32,5";"30,5";"54,0";"54,0";"46,0";"21,0";"21,0";"19,2";"1000,4";"1000,9";"1000,4";"3,5";"73,0";"7,8";"2033,70";"0,0"
"04/01/2014";"2100";"29,5";"31,4";"29,4";"59,0";"59,0";"47,0";"20,5";"21,2";"18,4";"1000,4";"1000,5";"1000,1";"3,1";"44,0";"8,0";"1199,30";"0,0"
"04/01/2014";"2200";"28,6";"29,5";"28,6";"63,0";"64,0";"59,0";"20,8";"21,2";"20,4";"1001,0";"1001,0";"1000,4";"1,6";"60,0";"7,1";"343,00";"0,0"
"04/01/2014";"2300";"28,0";"28,6";"27,8";"66,0";"66,0";"61,0";"20,9";"21,0";"20,2";"1001,5";"1001,5";"1001,0";"0,5";"45,0";"3,8";"2,90";"0,0"
"05/01/2014";"0000";"28,2";"28,2";"27,8";"64,0";"67,0";"64,0";"20,8";"21,2";"20,8";"1001,9";"1001,9";"1001,5";"1,0";"59,0";"2,1";"";"0,0"
"05/01/2014";"0100";"28,3";"28,3";"27,7";"64,0";"66,0";"63,0";"20,8";"21,0";"20,6";"1002,9";"1002,9";"1001,9";"1,3";"52,0";"2,1";"";"0,0"
"05/01/2014";"0200";"28,4";"28,6";"28,0";"63,0";"65,0";"63,0";"20,8";"21,1";"20,7";"1003,4";"1003,6";"1003,0";"1,2";"71,0";"2,5";"";"0,0"
"05/01/2014";"0300";"27,7";"28,6";"27,6";"67,0";"67,0";"62,0";"21,0";"21,0";"20,6";"1003,7";"1003,8";"1003,4";"1,0";"55,0";"3,8";"";"0,0"
"05/01/2014";"0400";"28,0";"28,1";"27,7";"68,0";"68,0";"65,0";"21,5";"21,5";"20,9";"1003,8";"1003,8";"1003,7";"1,4";"119,0";"3,8";"";"0,0"
"05/01/2014";"0500";"27,1";"28,0";"27,1";"77,0";"78,0";"68,0";"22,7";"23,0";"21,6";"1003,5";"1003,8";"1003,5";"0,8";"126,0";"3,6";"";"0,0"
"05/01/2014";"0600";"27,0";"27,2";"27,0";"78,0";"78,0";"76,0";"22,9";"22,9";"22,5";"1002,9";"1003,5";"1002,9";"0,4";"313,0";"2,8";"";"0,0"
"05/01/2014";"0700";"26,3";"27,0";"26,3";"77,0";"78,0";"76,0";"22,1";"22,9";"22,0";"1002,5";"1002,9";"1002,5";"1,4";"101,0";"3,7";"";"0,0"
"05/01/2014";"0800";"26,0";"26,4";"25,9";"81,0";"81,0";"78,0";"22,4";"22,4";"22,1";"1002,5";"1002,6";"1002,3";"0,8";"108,0";"3,2";"";"0,0"
"05/01/2014";"0900";"25,9";"26,0";"25,9";"85,0";"85,0";"81,0";"23,2";"23,2";"22,4";"1003,1";"1003,1";"1002,5";"1,1";"106,0";"3,3";"";"0,0"
"05/01/2014";"1000";"25,7";"25,9";"25,7";"92,0";"92,0";"85,0";"24,4";"24,4";"23,3";"1004,0";"1004,0";"1003,1";"0,8";"101,0";"3,4";"";"0,0"
"05/01/2014";"1100";"26,1";"26,1";"25,7";"84,0";"92,0";"84,0";"23,1";"24,4";"23,1";"1005,0";"1005,0";"1004,0";"1,5";"107,0";"3,5";"172,60";"0,0"
"05/01/2014";"1200";"27,8";"27,8";"26,1";"75,0";"84,0";"75,0";"22,9";"23,3";"22,5";"1005,9";"1005,9";"1005,1";"1,7";"98,0";"3,6";"673,80";"0,0"
"05/01/2014";"1300";"29,4";"29,5";"27,5";"64,0";"75,0";"64,0";"21,9";"23,1";"21,8";"1006,1";"1006,1";"1005,9";"2,5";"70,0";"4,9";"1687,50";"0,0"
"05/01/2014";"1400";"30,6";"30,6";"29,4";"56,0";"64,0";"56,0";"20,9";"22,3";"20,8";"1006,1";"1006,3";"1006,0";"2,9";"76,0";"5,8";"2229,20";"0,0"
"05/01/2014";"1500";"25,4";"31,2";"25,4";"77,0";"77,0";"54,0";"21,0";"21,6";"19,7";"1005,6";"1006,1";"1005,5";"3,0";"44,0";"9,2";"1248,90";"1,0"
"05/01/2014";"1600";"28,3";"28,3";"23,5";"75,0";"97,0";"74,0";"23,4";"25,6";"20,4";"1004,6";"1005,7";"1004,6";"0,9";"125,0";"12,1";"1043,80";"6,0"
"05/01/2014";"1700";"30,7";"30,7";"28,3";"67,0";"77,0";"62,0";"23,9";"23,9";"21,6";"1003,5";"1004,6";"1003,5";"1,4";"94,0";"2,9";"1843,70";"0,2"
"05/01/2014";"1800";"28,1";"31,4";"27,8";"70,0";"70,0";"55,0";"22,1";"22,8";"21,0";"1003,0";"1003,5";"1002,7";"4,3";"83,0";"8,9";"2406,00";"0,0"
"05/01/2014";"1900";"28,2";"28,7";"28,0";"65,0";"70,0";"61,0";"21,0";"21,8";"20,3";"1002,4";"1003,0";"1002,4";"2,1";"75,0";"8,3";"1402,80";"0,0"
"05/01/2014";"2000";"29,3";"29,4";"28,2";"60,0";"65,0";"58,0";"20,8";"21,4";"20,1";"1001,4";"1002,4";"1001,4";"1,6";"58,0";"5,0";"1455,40";"0,0"
"05/01/2014";"2100";"28,6";"29,6";"28,6";"63,0";"64,0";"58,0";"21,0";"21,1";"20,1";"1001,5";"1001,5";"1001,3";"1,9";"91,0";"4,8";"484,80";"0,0"
"05/01/2014";"2200";"27,9";"28,6";"27,9";"68,0";"69,0";"63,0";"21,5";"21,6";"20,7";"1002,3";"1002,3";"1001,5";"1,2";"115,0";"4,0";"123,10";"0,0"
"05/01/2014";"2300";"27,6";"27,9";"27,6";"70,0";"70,0";"68,0";"21,6";"21,7";"21,4";"1003,0";"1003,0";"1002,3";"1,0";"119,0";"3,0";"0,70";"0,0"
"06/01/2014";"0000";"27,2";"27,6";"27,1";"76,0";"76,0";"70,0";"22,5";"22,5";"21,7";"1003,4";"1003,4";"1003,0";"1,1";"115,0";"3,2";"";"0,0"
"06/01/2014";"0100";"26,7";"27,2";"26,6";"78,0";"79,0";"76,0";"22,6";"22,7";"22,5";"1004,3";"1004,3";"1003,4";"1,0";"129,0";"3,0";"";"0,0"
"06/01/2014";"0200";"26,7";"26,8";"26,6";"78,0";"79,0";"78,0";"22,6";"22,7";"22,5";"1004,3";"1004,3";"1004,0";"0,9";"146,0";"2,2";"";"0,0"
"06/01/2014";"0300";"26,5";"26,8";"26,5";"79,0";"79,0";"77,0";"22,5";"22,6";"22,4";"1004,5";"1004,5";"1004,2";"1,2";"115,0";"2,6";"";"0,0"
"06/01/2014";"0400";"26,0";"26,5";"26,0";"92,0";"92,0";"78,0";"24,5";"24,5";"22,4";"1004,5";"1004,6";"1004,4";"1,3";"103,0";"3,9";"";"0,0"
"06/01/2014";"0500";"26,0";"26,1";"25,9";"85,0";"92,0";"84,0";"23,3";"24,5";"23,1";"1004,1";"1004,5";"1004,1";"0,5";"113,0";"3,3";"";"0,0"
"06/01/2014";"0600";"25,9";"26,0";"25,6";"93,0";"94,0";"85,0";"24,6";"24,7";"23,3";"1003,5";"1004,1";"1003,4";"1,2";"258,0";"2,0";"";"0,0"
"06/01/2014";"0700";"25,8";"26,0";"25,8";"91,0";"93,0";"91,0";"24,3";"24,7";"24,3";"1003,4";"1003,6";"1003,4";"1,7";"184,0";"2,5";"";"0,0"
"06/01/2014";"0800";"25,6";"25,8";"25,6";"94,0";"94,0";"91,0";"24,6";"24,6";"24,2";"1002,9";"1003,4";"1002,9";"1,7";"192,0";"2,8";"";"0,0"
"06/01/2014";"0900";"25,5";"25,6";"25,4";"93,0";"94,0";"93,0";"24,3";"24,6";"24,3";"1003,6";"1003,6";"1002,9";"1,1";"196,0";"2,8";"";"0,0"
"06/01/2014";"1000";"25,6";"25,6";"25,5";"93,0";"94,0";"93,0";"24,4";"24,5";"24,3";"1004,3";"1004,3";"1003,6";"1,3";"193,0";"2,6";"";"0,0"
"06/01/2014";"1100";"25,7";"25,7";"25,5";"92,0";"94,0";"92,0";"24,4";"24,6";"24,2";"1005,1";"1005,1";"1004,3";"0,9";"183,0";"3,5";"75,20";"0,0"
