"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/07/2013";"0000";"25,1";"25,6";"24,9";"95,0";"95,0";"92,0";"24,3";"24,4";"24,0";"1006,1";"1006,1";"1004,7";"0,8";"118,0";"2,9";"";"0,0"
"01/07/2013";"0100";"24,9";"25,3";"24,8";"97,0";"97,0";"95,0";"24,4";"24,6";"24,2";"1006,7";"1006,7";"1006,1";"0,2";"80,0";"1,8";"";"0,0"
"01/07/2013";"0200";"24,5";"25,0";"24,5";"99,0";"99,0";"97,0";"24,4";"24,6";"24,2";"1007,1";"1007,1";"1006,7";"0,7";"43,0";"1,1";"";"0,0"
"01/07/2013";"0300";"25,0";"25,2";"24,5";"97,0";"100,0";"97,0";"24,5";"25,1";"24,4";"1007,3";"1007,3";"1007,1";"1,1";"65,0";"2,0";"";"0,0"
"01/07/2013";"0400";"24,7";"25,0";"24,6";"99,0";"99,0";"97,0";"24,6";"24,6";"24,4";"1007,1";"1007,4";"1007,1";"1,0";"58,0";"2,0";"";"0,0"
"01/07/2013";"0500";"24,7";"24,8";"24,5";"98,0";"99,0";"98,0";"24,4";"24,6";"24,2";"1006,1";"1007,1";"1006,1";"1,2";"49,0";"2,6";"";"0,0"
"01/07/2013";"0600";"24,6";"24,7";"24,5";"94,0";"98,0";"94,0";"23,6";"24,4";"23,6";"1005,7";"1006,1";"1005,7";"1,4";"73,0";"3,4";"";"0,0"
"01/07/2013";"0700";"24,2";"24,6";"24,2";"95,0";"97,0";"94,0";"23,3";"23,6";"23,3";"1005,5";"1005,7";"1005,5";"2,0";"50,0";"4,0";"";"0,0"
"01/07/2013";"0800";"23,9";"24,2";"23,8";"95,0";"95,0";"93,0";"23,0";"23,3";"22,8";"1005,6";"1005,6";"1005,4";"0,8";"46,0";"4,0";"";"0,0"
"01/07/2013";"0900";"23,8";"23,9";"23,8";"94,0";"96,0";"94,0";"22,9";"23,1";"22,9";"1005,9";"1005,9";"1005,6";"0,8";"51,0";"3,2";"";"0,0"
"01/07/2013";"1000";"23,8";"23,9";"23,8";"93,0";"94,0";"93,0";"22,6";"22,9";"22,6";"1006,4";"1006,4";"1005,9";"1,2";"53,0";"2,9";"";"0,0"
"01/07/2013";"1100";"24,4";"24,5";"23,7";"90,0";"94,0";"89,0";"22,7";"22,7";"22,5";"1007,0";"1007,0";"1006,4";"0,6";"86,0";"2,0";"70,50";"0,0"
"01/07/2013";"1200";"26,7";"26,8";"24,4";"68,0";"90,0";"68,0";"20,2";"23,0";"20,2";"1007,6";"1007,6";"1007,0";"1,3";"78,0";"2,3";"620,50";"0,0"
"01/07/2013";"1300";"27,8";"28,5";"26,0";"67,0";"72,0";"65,0";"21,0";"22,1";"19,8";"1007,9";"1007,9";"1007,6";"1,6";"102,0";"3,2";"1360,50";"0,0"
"01/07/2013";"1400";"29,9";"29,9";"27,8";"60,0";"68,0";"60,0";"21,3";"22,0";"20,6";"1008,1";"1008,1";"1007,9";"1,6";"79,0";"4,4";"2208,80";"0,0"
"01/07/2013";"1500";"30,2";"31,0";"29,3";"57,0";"60,0";"54,0";"20,7";"21,5";"19,9";"1007,8";"1008,1";"1007,8";"1,5";"53,0";"4,0";"2784,90";"0,0"
"01/07/2013";"1600";"30,9";"30,9";"29,9";"55,0";"60,0";"51,0";"20,9";"21,3";"19,5";"1007,2";"1007,8";"1007,2";"1,5";"54,0";"4,6";"2049,10";"0,0"
"01/07/2013";"1700";"31,0";"32,2";"30,5";"53,0";"56,0";"48,0";"20,2";"21,1";"19,1";"1006,3";"1007,3";"1006,3";"1,5";"70,0";"4,3";"2346,90";"0,0"
"01/07/2013";"1800";"30,3";"32,5";"30,3";"58,0";"58,0";"48,0";"21,3";"21,4";"18,7";"1004,4";"1006,3";"1004,4";"2,0";"108,0";"4,8";"1929,60";"0,0"
"01/07/2013";"1900";"30,3";"32,3";"30,0";"61,0";"61,0";"49,0";"22,0";"22,0";"20,2";"1003,2";"1004,4";"1003,2";"1,1";"151,0";"4,7";"979,60";"0,0"
"01/07/2013";"2000";"30,1";"30,8";"30,1";"54,0";"61,0";"53,0";"19,9";"21,6";"19,5";"1002,9";"1003,2";"1002,7";"1,9";"85,0";"4,5";"380,80";"0,0"
"01/07/2013";"2100";"28,4";"30,1";"28,3";"64,0";"66,0";"54,0";"20,8";"21,6";"19,8";"1003,6";"1003,6";"1002,8";"0,6";"15,0";"3,8";"162,00";"0,0"
"01/07/2013";"2200";"28,0";"28,6";"28,0";"65,0";"65,0";"63,0";"20,7";"21,4";"20,7";"1003,9";"1004,0";"1003,6";"1,8";"44,0";"4,5";"95,90";"0,0"
"01/07/2013";"2300";"27,5";"28,0";"27,4";"70,0";"71,0";"65,0";"21,7";"21,7";"20,7";"1005,2";"1005,2";"1003,9";"0,8";"38,0";"4,5";"";"0,0"
"02/07/2013";"0000";"26,9";"27,5";"26,9";"72,0";"72,0";"70,0";"21,4";"21,7";"21,3";"1006,3";"1006,3";"1005,2";"0,7";"50,0";"2,2";"";"0,0"
"02/07/2013";"0100";"27,6";"27,6";"26,7";"68,0";"73,0";"67,0";"21,3";"21,6";"20,8";"1007,0";"1007,0";"1006,3";"1,2";"118,0";"2,5";"";"0,0"
"02/07/2013";"0200";"27,0";"27,6";"26,9";"73,0";"73,0";"68,0";"21,7";"21,7";"21,2";"1006,9";"1007,0";"1006,7";"1,4";"46,0";"2,7";"";"0,0"
"02/07/2013";"0300";"26,8";"27,0";"26,4";"73,0";"75,0";"73,0";"21,5";"21,9";"21,5";"1007,1";"1007,1";"1006,9";"0,8";"70,0";"2,1";"";"0,0"
"02/07/2013";"0400";"26,4";"26,8";"26,4";"75,0";"76,0";"72,0";"21,7";"21,9";"21,3";"1007,1";"1007,2";"1007,0";"0,4";"358,0";"2,0";"";"0,0"
"02/07/2013";"0500";"26,2";"26,4";"26,0";"77,0";"78,0";"75,0";"21,8";"22,0";"21,6";"1006,9";"1007,1";"1006,8";"1,2";"55,0";"2,0";"";"0,0"
"02/07/2013";"0600";"25,9";"26,3";"25,9";"74,0";"78,0";"74,0";"21,0";"21,9";"20,9";"1006,3";"1006,9";"1006,3";"1,1";"46,0";"3,2";"";"0,0"
"02/07/2013";"0700";"25,5";"26,0";"25,5";"77,0";"77,0";"74,0";"21,2";"21,3";"20,9";"1005,9";"1006,3";"1005,8";"1,1";"64,0";"2,5";"";"0,0"
"02/07/2013";"0800";"25,5";"25,6";"25,4";"79,0";"79,0";"77,0";"21,6";"21,7";"21,3";"1006,0";"1006,0";"1005,9";"1,0";"72,0";"2,3";"";"0,0"
